1058VG;West;"Oud West / De Baarsjes"
1058VM;West;"Oud West / De Baarsjes"
1058VH;West;"Oud West / De Baarsjes"
1058VN;West;"Oud West / De Baarsjes"
1058VJ;West;"Oud West / De Baarsjes"
1058VP;West;"Oud West / De Baarsjes"
1058VK;West;"Oud West / De Baarsjes"
1058VR;West;"Oud West / De Baarsjes"
1052KT;West;Westerpark
1053DH;West;"Oud West / De Baarsjes"
1057ST;West;"Oud West / De Baarsjes"
1051VE;West;Westerpark
1051HR;West;Westerpark
1051HS;West;Westerpark
1051HP;West;Westerpark
1052EL;West;Westerpark
1052EM;West;Westerpark
1052EN;West;Westerpark
1052BD;West;Westerpark
1052BG;West;Westerpark
1052BE;West;Westerpark
1052BH;West;Westerpark
1061GC;West;"Bos en Lommer"
1051HN;West;Westerpark
1052LS;West;Westerpark
1052LT;West;Westerpark
1054ZR;West;"Oud West / De Baarsjes"
1053LK;West;"Oud West / De Baarsjes"
1053GH;West;"Oud West / De Baarsjes"
1053VK;West;"Oud West / De Baarsjes"
1056EC;West;"Oud West / De Baarsjes"
1053XV;West;"Oud West / De Baarsjes"
1054XZ;West;"Oud West / De Baarsjes"
1054ZC;West;"Oud West / De Baarsjes"
1054ZA;West;"Oud West / De Baarsjes"
1054ZB;West;"Oud West / De Baarsjes"
1054XX;West;"Oud West / De Baarsjes"
1053EA;West;"Oud West / De Baarsjes"
1052CW;West;Westerpark
1052EP;West;Westerpark
1053MK;West;"Oud West / De Baarsjes"
1052DA;West;Westerpark
1054BA;West;"Oud West / De Baarsjes"
1053ZZ;West;"Oud West / De Baarsjes"
1056VJ;West;"Oud West / De Baarsjes"
1056VD;West;"Oud West / De Baarsjes"
1056VK;West;"Oud West / De Baarsjes"
1056VL;West;"Oud West / De Baarsjes"
1056VM;West;"Oud West / De Baarsjes"
1056VN;West;"Oud West / De Baarsjes"
1056VP;West;"Oud West / De Baarsjes"
1056VR;West;"Oud West / De Baarsjes"
1054CT;West;"Oud West / De Baarsjes"
1054CP;West;"Oud West / De Baarsjes"
1054CV;West;"Oud West / De Baarsjes"
1054CR;West;"Oud West / De Baarsjes"
1054CW;West;"Oud West / De Baarsjes"
1054CH;West;"Oud West / De Baarsjes"
1054CA;West;"Oud West / De Baarsjes"
1054CB;West;"Oud West / De Baarsjes"
1054CJ;West;"Oud West / De Baarsjes"
1054CC;West;"Oud West / De Baarsjes"
1054CK;West;"Oud West / De Baarsjes"
1054CL;West;"Oud West / De Baarsjes"
1054CD;West;"Oud West / De Baarsjes"
1054CM;West;"Oud West / De Baarsjes"
1054CE;West;"Oud West / De Baarsjes"
1054CN;West;"Oud West / De Baarsjes"
1052LA;West;Westerpark
1052LC;West;Westerpark
1052LD;West;Westerpark
1052LB;West;Westerpark
1052LE;West;Westerpark
1056VA;West;"Oud West / De Baarsjes"
1056VE;West;"Oud West / De Baarsjes"
1056VB;West;"Oud West / De Baarsjes"
1056VG;West;"Oud West / De Baarsjes"
1056VC;West;"Oud West / De Baarsjes"
1056VH;West;"Oud West / De Baarsjes"
1052LG;West;Westerpark
1052LH;West;Westerpark
1052MA;West;Westerpark
1056HG;West;"Oud West / De Baarsjes"
1056PW;West;"Oud West / De Baarsjes"
1057CD;West;"Oud West / De Baarsjes"
1057VW;West;"Oud West / De Baarsjes"
1057SZ;West;"Oud West / De Baarsjes"
1053HM;West;"Oud West / De Baarsjes"
1054LC;West;"Oud West / De Baarsjes"
1055VG;West;"Bos en Lommer"
1055RV;West;"Bos en Lommer"
1054WJ;West;"Oud West / De Baarsjes"
1053XP;West;"Oud West / De Baarsjes"
1052HN;West;Westerpark
1053SG;West;"Oud West / De Baarsjes"
1053SH;West;"Oud West / De Baarsjes"
1052BJ;West;Westerpark
1052BM;West;Westerpark
1052BN;West;Westerpark
1052BP;West;Westerpark
1051VR;West;Westerpark
1052RH;West;"Oud West / De Baarsjes"
1052RJ;West;"Oud West / De Baarsjes"
1052RK;West;"Oud West / De Baarsjes"
1052RL;West;"Oud West / De Baarsjes"
1053TP;West;"Oud West / De Baarsjes"
1053SB;West;"Oud West / De Baarsjes"
1053SC;West;"Oud West / De Baarsjes"
1053SE;West;"Oud West / De Baarsjes"
1013ZG;West;Westerpark
1013VW;West;Westerpark
1013VP;West;Westerpark
1013VX;West;Westerpark
1013VZ;West;Westerpark
1013VR;West;Westerpark
1013VS;West;Westerpark
1013WB;West;Westerpark
1054AN;West;"Oud West / De Baarsjes"
1054ZJ;West;"Oud West / De Baarsjes"
1056PZ;West;"Oud West / De Baarsjes"
1056SE;West;"Oud West / De Baarsjes"
1057HM;West;"Oud West / De Baarsjes"
1052VA;West;Westerpark
1013WC;West;Westerpark
1013VT;West;Westerpark
1013VV;West;Westerpark
1013WD;West;Westerpark
1058DG;West;"Oud West / De Baarsjes"
1058DH;West;"Oud West / De Baarsjes"
1058DJ;West;"Oud West / De Baarsjes"
1058DK;West;"Oud West / De Baarsjes"
1058DL;West;"Oud West / De Baarsjes"
1058DM;West;"Oud West / De Baarsjes"
1058DN;West;"Oud West / De Baarsjes"
1058DP;West;"Oud West / De Baarsjes"
1058DR;West;"Oud West / De Baarsjes"
1058DS;West;"Oud West / De Baarsjes"
1058DT;West;"Oud West / De Baarsjes"
1058DV;West;"Oud West / De Baarsjes"
1058DW;West;"Oud West / De Baarsjes"
1058DX;West;"Oud West / De Baarsjes"
1057DT;West;"Oud West / De Baarsjes"
1057EA;West;"Oud West / De Baarsjes"
1057EB;West;"Oud West / De Baarsjes"
1053LW;West;"Oud West / De Baarsjes"
1053LX;West;"Oud West / De Baarsjes"
1053DB;West;"Oud West / De Baarsjes"
1053ZL;West;"Oud West / De Baarsjes"
1053ZK;West;"Oud West / De Baarsjes"
1053ZJ;West;"Oud West / De Baarsjes"
1053ZR;West;"Oud West / De Baarsjes"
1053WX;West;"Oud West / De Baarsjes"
1053WZ;West;"Oud West / De Baarsjes"
1058DE;West;"Oud West / De Baarsjes"
1057DR;West;"Oud West / De Baarsjes"
1057DS;West;"Oud West / De Baarsjes"
1055RE;West;"Bos en Lommer"
1054AV;West;"Oud West / De Baarsjes"
1054KA;West;"Oud West / De Baarsjes"
1053VT;West;"Oud West / De Baarsjes"
1054GC;West;"Oud West / De Baarsjes"
1052BB;West;Westerpark
1052BC;West;Westerpark
1051JT;West;Westerpark
1054HB;West;"Oud West / De Baarsjes"
1052HR;West;Westerpark
1052HS;West;Westerpark
1052HK;West;Westerpark
1052LL;West;Westerpark
1052LM;West;Westerpark
1052LK;West;Westerpark
1054TN;West;"Oud West / De Baarsjes"
1054TP;West;"Oud West / De Baarsjes"
1054TR;West;"Oud West / De Baarsjes"
1054TS;West;"Oud West / De Baarsjes"
1054AZ;West;"Oud West / De Baarsjes"
1054BG;West;"Oud West / De Baarsjes"
1054BH;West;"Oud West / De Baarsjes"
1054BB;West;"Oud West / De Baarsjes"
1054BJ;West;"Oud West / De Baarsjes"
1054BC;West;"Oud West / De Baarsjes"
1054BD;West;"Oud West / De Baarsjes"
1054BK;West;"Oud West / De Baarsjes"
1054BE;West;"Oud West / De Baarsjes"
1054BL;West;"Oud West / De Baarsjes"
1054BM;West;"Oud West / De Baarsjes"
1053XW;West;"Oud West / De Baarsjes"
1053XX;West;"Oud West / De Baarsjes"
1013SX;West;Westerpark
1052GJ;West;Westerpark
1054DE;West;"Oud West / De Baarsjes"
1054AH;West;"Oud West / De Baarsjes"
1052KS;West;Westerpark
1054EM;West;"Oud West / De Baarsjes"
1053BN;West;"Oud West / De Baarsjes"
1056VS;West;"Oud West / De Baarsjes"
1058AM;West;"Oud West / De Baarsjes"
1057VS;West;"Oud West / De Baarsjes"
1058AD;West;"Oud West / De Baarsjes"
1056GT;West;"Oud West / De Baarsjes"
1057WV;West;"Oud West / De Baarsjes"
1054WS;West;"Oud West / De Baarsjes"
1054KR;West;"Oud West / De Baarsjes"
1051BC;West;Westerpark
1053KL;West;"Oud West / De Baarsjes"
1052EC;West;Westerpark
1051TX;West;Westerpark
1054CS;West;"Oud West / De Baarsjes"
1053GB;West;"Oud West / De Baarsjes"
1051VP;West;Westerpark
1053DC;West;"Oud West / De Baarsjes"
1056PX;West;"Oud West / De Baarsjes"
1057ET;West;"Oud West / De Baarsjes"
1054VZ;West;"Oud West / De Baarsjes"
1054VE;West;"Oud West / De Baarsjes"
1053XR;West;"Oud West / De Baarsjes"
1053XS;West;"Oud West / De Baarsjes"
1053XT;West;"Oud West / De Baarsjes"
1057DV;West;"Oud West / De Baarsjes"
1057EC;West;"Oud West / De Baarsjes"
1057DW;West;"Oud West / De Baarsjes"
1057ED;West;"Oud West / De Baarsjes"
1057DX;West;"Oud West / De Baarsjes"
1057EE;West;"Oud West / De Baarsjes"
1057EG;West;"Oud West / De Baarsjes"
1057DZ;West;"Oud West / De Baarsjes"
1057EH;West;"Oud West / De Baarsjes"
1053LJ;West;"Oud West / De Baarsjes"
1054JN;West;"Oud West / De Baarsjes"
1056CL;West;"Oud West / De Baarsjes"
1052HG;West;Westerpark
1052JL;West;Westerpark
1061MB;West;"Bos en Lommer"
1052VL;West;Westerpark
1056SK;West;"Oud West / De Baarsjes"
1056WR;West;"Oud West / De Baarsjes"
1061MA;West;"Bos en Lommer"
1058AG;West;"Oud West / De Baarsjes"
1054ZG;West;"Oud West / De Baarsjes"
1014AX;West;"Bos en Lommer"
1051GX;West;Westerpark
1055AA;West;"Bos en Lommer"
1013XM;West;Westerpark
1056TS;West;"Oud West / De Baarsjes"
1053TM;West;"Oud West / De Baarsjes"
1055KA;West;"Bos en Lommer"
1051NJ;West;Westerpark
1051NK;West;Westerpark
1051NL;West;Westerpark
1013CD;West;Westerpark
1013CC;West;Westerpark
1051LP;West;Westerpark
1051LR;West;Westerpark
1051LS;West;Westerpark
1051LT;West;Westerpark
1051LV;West;Westerpark
1051LW;West;Westerpark
1051LX;West;Westerpark
1051LZ;West;Westerpark
1051NA;West;Westerpark
1051NB;West;Westerpark
1051NC;West;Westerpark
1051ND;West;Westerpark
1051NE;West;Westerpark
1051NG;West;Westerpark
1051NH;West;Westerpark
1055LT;West;"Bos en Lommer"
1053SZ;West;"Oud West / De Baarsjes"
1057RH;West;"Oud West / De Baarsjes"
1054XB;West;"Oud West / De Baarsjes"
1058GT;West;"Oud West / De Baarsjes"
1054ZW;West;"Oud West / De Baarsjes"
1055AX;West;"Bos en Lommer"
1052GA;West;Westerpark
1053GD;West;"Oud West / De Baarsjes"
1052JS;West;Westerpark
1052KH;West;Westerpark
1057PZ;West;"Oud West / De Baarsjes"
1055MJ;West;"Bos en Lommer"
1055ZP;West;"Bos en Lommer"
1053WC;West;"Oud West / De Baarsjes"
1053WD;West;"Oud West / De Baarsjes"
1053TZ;West;"Oud West / De Baarsjes"
1051CN;West;Westerpark
1053EG;West;"Oud West / De Baarsjes"
1057ZR;West;"Oud West / De Baarsjes"
1051XA;West;Westerpark
1056EH;West;"Oud West / De Baarsjes"
1053AA;West;"Oud West / De Baarsjes"
1053WG;West;"Oud West / De Baarsjes"
1055LX;West;"Bos en Lommer"
1053AE;West;"Oud West / De Baarsjes"
1051ME;West;Westerpark
1051MB;West;Westerpark
1057AE;West;"Oud West / De Baarsjes"
1051JP;West;Westerpark
1051ML;West;Westerpark
1051BL;West;Westerpark
1051BK;West;Westerpark
1054PD;West;"Oud West / De Baarsjes"
1054PG;West;"Oud West / De Baarsjes"
1054PP;West;"Oud West / De Baarsjes"
1054PR;West;"Oud West / De Baarsjes"
1054PS;West;"Oud West / De Baarsjes"
1054PL;West;"Oud West / De Baarsjes"
1054PH;West;"Oud West / De Baarsjes"
1054PM;West;"Oud West / De Baarsjes"
1054PJ;West;"Oud West / De Baarsjes"
1054PN;West;"Oud West / De Baarsjes"
1054NK;West;"Oud West / De Baarsjes"
1054NL;West;"Oud West / De Baarsjes"
1054NM;West;"Oud West / De Baarsjes"
1054NJ;West;"Oud West / De Baarsjes"
1061CC;West;"Bos en Lommer"
1054HS;West;"Oud West / De Baarsjes"
1053ZB;West;"Oud West / De Baarsjes"
1058GZ;West;"Oud West / De Baarsjes"
1013WH;West;Westerpark
1013WJ;West;Westerpark
1013ZA;West;Westerpark
1013WG;West;Westerpark
1056GW;West;"Oud West / De Baarsjes"
1051AN;West;Westerpark
1057JP;West;"Oud West / De Baarsjes"
1051KG;West;Westerpark
1051KB;West;Westerpark
1061ES;West;"Bos en Lommer"
1061EX;West;"Bos en Lommer"
1061EZ;West;"Bos en Lommer"
1061ET;West;"Bos en Lommer"
1061GA;West;"Bos en Lommer"
1061EV;West;"Bos en Lommer"
1061EW;West;"Bos en Lommer"
1061GB;West;"Bos en Lommer"
1054RX;West;"Oud West / De Baarsjes"
1054RS;West;"Oud West / De Baarsjes"
1054RT;West;"Oud West / De Baarsjes"
1054RV;West;"Oud West / De Baarsjes"
1054RW;West;"Oud West / De Baarsjes"
1054RZ;West;"Oud West / De Baarsjes"
1055BA;West;"Bos en Lommer"
1055BD;West;"Bos en Lommer"
1055BE;West;"Bos en Lommer"
1055BB;West;"Bos en Lommer"
1055BG;West;"Bos en Lommer"
1055BC;West;"Bos en Lommer"
1055BH;West;"Bos en Lommer"
1054RA;West;"Oud West / De Baarsjes"
1054RB;West;"Oud West / De Baarsjes"
1054SC;West;"Oud West / De Baarsjes"
1054SE;West;"Oud West / De Baarsjes"
1054SG;West;"Oud West / De Baarsjes"
1054SH;West;"Oud West / De Baarsjes"
1054SJ;West;"Oud West / De Baarsjes"
1054SK;West;"Oud West / De Baarsjes"
1054SL;West;"Oud West / De Baarsjes"
1056RZ;West;"Oud West / De Baarsjes"
1051BV;West;Westerpark
1054GK;West;"Oud West / De Baarsjes"
1051CE;West;Westerpark
1051JR;West;Westerpark
1057VP;West;"Oud West / De Baarsjes"
1052GD;West;Westerpark
1052GE;West;Westerpark
1052BT;West;Westerpark
1053ZT;West;"Oud West / De Baarsjes"
1055AS;West;"Bos en Lommer"
1053LL;West;"Oud West / De Baarsjes"
1013RE;West;Westerpark
1013RD;West;Westerpark
1055JG;West;"Bos en Lommer"
1061BA;West;"Bos en Lommer"
1061BB;West;"Bos en Lommer"
1061BC;West;"Bos en Lommer"
1061BD;West;"Bos en Lommer"
1014AG;West;"Bos en Lommer"
1014BG;West;"Bos en Lommer"
1053VN;West;"Oud West / De Baarsjes"
1053RS;West;"Oud West / De Baarsjes"
1053SX;West;"Oud West / De Baarsjes"
1057RP;West;"Oud West / De Baarsjes"
1053HA;West;"Oud West / De Baarsjes"
1014CC;West;"Bos en Lommer"
1053KK;West;"Oud West / De Baarsjes"
1053ES;West;"Oud West / De Baarsjes"
1057GH;West;"Oud West / De Baarsjes"
1053WN;West;"Oud West / De Baarsjes"
1055MG;West;"Bos en Lommer"
1052SJ;West;"Oud West / De Baarsjes"
1055LS;West;"Bos en Lommer"
1055LV;West;"Bos en Lommer"
1055RD;West;"Bos en Lommer"
1013NN;West;Westerpark
1053RT;West;"Oud West / De Baarsjes"
1054XV;West;"Oud West / De Baarsjes"
1056EZ;West;"Oud West / De Baarsjes"
1052HX;West;Westerpark
1052JW;West;Westerpark
1058AC;West;"Oud West / De Baarsjes"
1053BE;West;"Oud West / De Baarsjes"
1054AS;West;"Oud West / De Baarsjes"
1051GV;West;Westerpark
1056TR;West;"Oud West / De Baarsjes"
1058BW;West;"Oud West / De Baarsjes"
1054LP;West;"Oud West / De Baarsjes"
1055BN;West;"Bos en Lommer"
1057EW;West;"Oud West / De Baarsjes"
1051JW;West;Westerpark
1051PK;West;Westerpark
1053AT;West;"Oud West / De Baarsjes"
1051AK;West;Westerpark
1052AP;West;Westerpark
1056BC;West;"Bos en Lommer"
1052XP;West;Westerpark
1013XD;West;Westerpark
1053KD;West;"Oud West / De Baarsjes"
1052LP;West;Westerpark
1053HE;West;"Oud West / De Baarsjes"
1056EL;West;"Oud West / De Baarsjes"
1053DK;West;"Oud West / De Baarsjes"
1053EE;West;"Oud West / De Baarsjes"
1053EL;West;"Oud West / De Baarsjes"
1055JR;West;"Bos en Lommer"
1053GS;West;"Oud West / De Baarsjes"
1053KT;West;"Oud West / De Baarsjes"
1014AS;West;"Bos en Lommer"
1054JZ;West;"Oud West / De Baarsjes"
1054WZ;West;"Oud West / De Baarsjes"
1054XA;West;"Oud West / De Baarsjes"
1054XM;West;"Oud West / De Baarsjes"
1054XS;West;"Oud West / De Baarsjes"
1061HX;West;"Bos en Lommer"
1061HB;West;"Bos en Lommer"
1058DD;West;"Oud West / De Baarsjes"
1054EW;West;"Oud West / De Baarsjes"
1057XS;West;"Oud West / De Baarsjes"
1053RM;West;"Oud West / De Baarsjes"
1056CH;West;"Oud West / De Baarsjes"
1051JX;West;Westerpark
1056AB;West;"Oud West / De Baarsjes"
1013TB;West;Westerpark
1013PW;West;Westerpark
1014ZB;West;Westerpark
1054XL;West;"Oud West / De Baarsjes"
1054AA;West;"Oud West / De Baarsjes"
1054MH;West;"Oud West / De Baarsjes"
1054HW;West;"Oud West / De Baarsjes"
1054JG;West;"Oud West / De Baarsjes"
1055DT;West;"Bos en Lommer"
1054HA;West;"Oud West / De Baarsjes"
1013AS;West;Westerpark
1013TA;West;Westerpark
1054GR;West;"Oud West / De Baarsjes"
1053DL;West;"Oud West / De Baarsjes"
1054GA;West;"Oud West / De Baarsjes"
1057JX;West;"Oud West / De Baarsjes"
1052AD;West;Westerpark
1053GG;West;"Oud West / De Baarsjes"
1053NM;West;"Oud West / De Baarsjes"
1052NE;West;"Oud West / De Baarsjes"
1055KC;West;"Bos en Lommer"
1013WT;West;Westerpark
1057JL;West;"Oud West / De Baarsjes"
1057JM;West;"Oud West / De Baarsjes"
1052GR;West;Westerpark
1052GV;West;Westerpark
1052GW;West;Westerpark
1052GS;West;Westerpark
1052GX;West;Westerpark
1052GT;West;Westerpark
1054GN;West;"Oud West / De Baarsjes"
1054MN;West;"Oud West / De Baarsjes"
1057RA;West;"Oud West / De Baarsjes"
1057HZ;West;"Oud West / De Baarsjes"
1051LN;West;Westerpark
1013CE;West;Westerpark
1013CL;West;Westerpark
1013CM;West;Westerpark
1013CJ;West;Westerpark
1013CH;West;Westerpark
1013CS;West;Westerpark
1056GV;West;"Oud West / De Baarsjes"
1054HX;West;"Oud West / De Baarsjes"
1056HE;West;"Oud West / De Baarsjes"
1013XL;West;Westerpark
1057BN;West;"Oud West / De Baarsjes"
1052CS;West;Westerpark
1056CV;West;"Bos en Lommer"
1056CT;West;"Bos en Lommer"
1051GB;West;Westerpark
1055SB;West;"Bos en Lommer"
1054KJ;West;"Oud West / De Baarsjes"
1053EC;West;"Oud West / De Baarsjes"
1053GE;West;"Oud West / De Baarsjes"
1051VZ;West;Westerpark
1052CN;West;Westerpark
1053GJ;West;"Oud West / De Baarsjes"
1054GM;West;"Oud West / De Baarsjes"
1057ZL;West;"Oud West / De Baarsjes"
1053EH;West;"Oud West / De Baarsjes"
1053WP;West;"Oud West / De Baarsjes"
1056DG;West;"Bos en Lommer"
1053HG;West;"Oud West / De Baarsjes"
1054LW;West;"Oud West / De Baarsjes"
1054GG;West;"Oud West / De Baarsjes"
1057RK;West;"Oud West / De Baarsjes"
1056WP;West;"Oud West / De Baarsjes"
1053BG;West;"Oud West / De Baarsjes"
1013RZ;West;Westerpark
1056GP;West;"Oud West / De Baarsjes"
1057JZ;West;"Oud West / De Baarsjes"
1053AX;West;"Oud West / De Baarsjes"
1054GT;West;"Oud West / De Baarsjes"
1053LP;West;"Oud West / De Baarsjes"
1052CL;West;Westerpark
1052ED;West;Westerpark
1055PE;West;"Bos en Lommer"
1061HR;West;"Bos en Lommer"
1052CR;West;Westerpark
1054MP;West;"Oud West / De Baarsjes"
1056HR;West;"Bos en Lommer"
1058AW;West;"Oud West / De Baarsjes"
1014AT;West;"Bos en Lommer"
1054LX;West;"Oud West / De Baarsjes"
1058AB;West;"Oud West / De Baarsjes"
1058XA;West;"Oud West / De Baarsjes"
1061DH;West;"Bos en Lommer"
1014AV;West;"Bos en Lommer"
1056EJ;West;"Oud West / De Baarsjes"
1055KJ;West;"Bos en Lommer"
1058GV;West;"Oud West / De Baarsjes"
1014ZG;West;Westerpark
1056NP;West;"Oud West / De Baarsjes"
1061CR;West;"Bos en Lommer"
1054VS;West;"Oud West / De Baarsjes"
1051BA;West;Westerpark
1052NM;West;"Oud West / De Baarsjes"
1055NM;West;"Bos en Lommer"
1013SR;West;Westerpark
1053TS;West;"Oud West / De Baarsjes"
1052XZ;West;Westerpark
1055LP;West;"Bos en Lommer"
1054KT;West;"Oud West / De Baarsjes"
1054XT;West;"Oud West / De Baarsjes"
1054AR;West;"Oud West / De Baarsjes"
1055VK;West;"Bos en Lommer"
1052HT;West;Westerpark
1051TV;West;Westerpark
1056TB;West;"Oud West / De Baarsjes"
1053DJ;West;"Oud West / De Baarsjes"
1054EZ;West;"Oud West / De Baarsjes"
1054GS;West;"Oud West / De Baarsjes"
1058XH;West;"Oud West / De Baarsjes"
1054WH;West;"Oud West / De Baarsjes"
1058XN;West;"Oud West / De Baarsjes"
1057AG;West;"Oud West / De Baarsjes"
1053EN;West;"Oud West / De Baarsjes"
1054KE;West;"Oud West / De Baarsjes"
1056HM;West;"Oud West / De Baarsjes"
1052GB;West;Westerpark
1057DM;West;"Oud West / De Baarsjes"
1052JV;West;Westerpark
1053GA;West;"Oud West / De Baarsjes"
1051VT;West;Westerpark
1051XK;West;Westerpark
1056EN;West;"Bos en Lommer"
1057BH;West;"Oud West / De Baarsjes"
1013NK;West;Westerpark
1055MX;West;"Bos en Lommer"
1056LA;West;"Bos en Lommer"
1053KE;West;"Oud West / De Baarsjes"
1057GW;West;"Oud West / De Baarsjes"
1052RW;West;"Oud West / De Baarsjes"
1052RS;West;"Oud West / De Baarsjes"
1052SH;West;"Oud West / De Baarsjes"
1052LN;West;"Oud West / De Baarsjes"
1053WJ;West;"Oud West / De Baarsjes"
1052EJ;West;"Oud West / De Baarsjes"
1053WV;West;"Oud West / De Baarsjes"
1053XJ;West;"Oud West / De Baarsjes"
1054ZH;West;"Oud West / De Baarsjes"
1053ML;West;"Oud West / De Baarsjes"
1053MN;West;"Oud West / De Baarsjes"
1053MR;West;"Oud West / De Baarsjes"
1052GK;West;Westerpark
1052GL;West;Westerpark
1053MX;West;"Oud West / De Baarsjes"
1054ZS;West;"Oud West / De Baarsjes"
1053NP;West;"Oud West / De Baarsjes"
1013TC;West;Westerpark
1054MT;West;"Oud West / De Baarsjes"
1013TG;West;Westerpark
1054HE;West;"Oud West / De Baarsjes"
1013ZS;West;Westerpark
1013ZL;West;Westerpark
1013ZE;West;Westerpark
1013ZM;West;Westerpark
1052VK;West;Westerpark
1054JH;West;"Oud West / De Baarsjes"
1054JJ;West;"Oud West / De Baarsjes"
1055VB;West;"Bos en Lommer"
1055TV;West;"Bos en Lommer"
1055TW;West;"Bos en Lommer"
1055VC;West;"Bos en Lommer"
1055TX;West;"Bos en Lommer"
1055TZ;West;"Bos en Lommer"
1055VA;West;"Bos en Lommer"
1055EZ;West;"Bos en Lommer"
1013MX;West;Westerpark
1054LK;West;"Oud West / De Baarsjes"
1052KJ;West;Westerpark
1051KA;West;Westerpark
1053PB;West;"Oud West / De Baarsjes"
1053PC;West;"Oud West / De Baarsjes"
1057CM;West;"Oud West / De Baarsjes"
1061DK;West;"Bos en Lommer"
1061DL;West;"Bos en Lommer"
1061DM;West;"Bos en Lommer"
1061DZ;West;"Bos en Lommer"
1061EA;West;"Bos en Lommer"
1061EB;West;"Bos en Lommer"
1061DJ;West;"Bos en Lommer"
1052KC;West;Westerpark
1056KJ;West;"Oud West / De Baarsjes"
1056KK;West;"Oud West / De Baarsjes"
1056KL;West;"Oud West / De Baarsjes"
1056KM;West;"Oud West / De Baarsjes"
1056KN;West;"Oud West / De Baarsjes"
1056KP;West;"Oud West / De Baarsjes"
1056KC;West;"Oud West / De Baarsjes"
1056JX;West;"Oud West / De Baarsjes"
1056KD;West;"Oud West / De Baarsjes"
1056JZ;West;"Oud West / De Baarsjes"
1056KA;West;"Oud West / De Baarsjes"
1056KE;West;"Oud West / De Baarsjes"
1056KB;West;"Oud West / De Baarsjes"
1056KG;West;"Oud West / De Baarsjes"
1056KH;West;"Oud West / De Baarsjes"
1055NN;West;"Bos en Lommer"
1055NP;West;"Bos en Lommer"
1055NJ;West;"Bos en Lommer"
1053JG;West;"Oud West / De Baarsjes"
1053JH;West;"Oud West / De Baarsjes"
1057BG;West;"Oud West / De Baarsjes"
1055NR;West;"Bos en Lommer"
1055NK;West;"Bos en Lommer"
1055NS;West;"Bos en Lommer"
1055NL;West;"Bos en Lommer"
1055NT;West;"Bos en Lommer"
1053AV;West;"Oud West / De Baarsjes"
1053BA;West;"Oud West / De Baarsjes"
1053AW;West;"Oud West / De Baarsjes"
1053BB;West;"Oud West / De Baarsjes"
1053AZ;West;"Oud West / De Baarsjes"
1052TV;West;Westerpark
1052TX;West;Westerpark
1052VH;West;Westerpark
1052TZ;West;Westerpark
1052VJ;West;Westerpark
1052VB;West;Westerpark
1052VC;West;Westerpark
1052VD;West;Westerpark
1052VE;West;Westerpark
1055CS;West;"Bos en Lommer"
1055CT;West;"Bos en Lommer"
1055CV;West;"Bos en Lommer"
1055CW;West;"Bos en Lommer"
1013TL;West;Westerpark
1013SP;West;Westerpark
1013VD;West;Westerpark
1061BE;West;"Bos en Lommer"
1061BG;West;"Bos en Lommer"
1061BH;West;"Bos en Lommer"
1061BJ;West;"Bos en Lommer"
1061BK;West;"Bos en Lommer"
1061BL;West;"Bos en Lommer"
1054AC;West;"Oud West / De Baarsjes"
1013NB;West;Westerpark
1013NG;West;Westerpark
1013NC;West;Westerpark
1013ND;West;Westerpark
1053TR;West;"Oud West / De Baarsjes"
1055HD;West;"Bos en Lommer"
1055HJ;West;"Bos en Lommer"
1055HE;West;"Bos en Lommer"
1055HK;West;"Bos en Lommer"
1055HG;West;"Bos en Lommer"
1055HH;West;"Bos en Lommer"
1055HL;West;"Bos en Lommer"
1055HM;West;"Bos en Lommer"
1055HN;West;"Bos en Lommer"
1055HP;West;"Bos en Lommer"
1055HR;West;"Bos en Lommer"
1055EX;West;"Bos en Lommer"
1055GA;West;"Bos en Lommer"
1055AV;West;"Bos en Lommer"
1055AR;West;"Bos en Lommer"
1056TM;West;"Oud West / De Baarsjes"
1013LD;West;Westerpark
1054HV;West;"Oud West / De Baarsjes"
1053PE;West;"Oud West / De Baarsjes"
1013XE;West;Westerpark
1013XG;West;Westerpark
1057RB;West;"Oud West / De Baarsjes"
1051BN;West;Westerpark
1053KX;West;"Oud West / De Baarsjes"
1052JZ;West;Westerpark
1055KS;West;"Bos en Lommer"
1055KT;West;"Bos en Lommer"
1055KL;West;"Bos en Lommer"
1055KM;West;"Bos en Lommer"
1055KN;West;"Bos en Lommer"
1055KP;West;"Bos en Lommer"
1055KR;West;"Bos en Lommer"
1052AB;West;Westerpark
1055AD;West;"Bos en Lommer"
1054GE;West;"Oud West / De Baarsjes"
1055SC;West;"Bos en Lommer"
1055GB;West;"Bos en Lommer"
1055GE;West;"Bos en Lommer"
1055GC;West;"Bos en Lommer"
1055GG;West;"Bos en Lommer"
1061ER;West;"Bos en Lommer"
1057XD;West;"Oud West / De Baarsjes"
1054ET;West;"Oud West / De Baarsjes"
1054JP;West;"Oud West / De Baarsjes"
1052KA;West;Westerpark
1013NL;West;Westerpark
1013NM;West;Westerpark
1054WL;West;"Oud West / De Baarsjes"
1054WN;West;"Oud West / De Baarsjes"
1053BL;West;"Oud West / De Baarsjes"
1058AV;West;"Oud West / De Baarsjes"
1058BC;West;"Oud West / De Baarsjes"
1058BD;West;"Oud West / De Baarsjes"
1058AX;West;"Oud West / De Baarsjes"
1058BE;West;"Oud West / De Baarsjes"
1058AZ;West;"Oud West / De Baarsjes"
